
2356182000740,Бахчиванджи,Бахчиванджи,"Чкаловская, Циолковская","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2338102001294,Бачманово,Бачманово,"Голутвин, 6 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1834132001239,Башкино,Башкино,"Латышская, Ворсино (Калужская область)","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1982112001060,Беговая,Беговая,"Тестовская, Москва-Пассажирская-Смоленская",Г.МОСКВА,"Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1800102000998,"Бекасово 1","Бекасово I","Поселок Киевский, Зосимова Пустынь, Пожитково, Ожигово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
1800062000471,Бекасово-Сортировочное,Бекасово-Сортировочное,"Поселок Киевский, Бекасово-Центральное","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1800782001118,БЕКАСОВО-СОРТИРОВОЧНОЕ-Н,"ЕСР: 180006",,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
180114,БЕКАСОВО-СОРТИРОВОЧНОЕ-П21,"ЕСР: 180006",,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
180097,БЕКАСОВО-СОРТИРОВОЧНОЕ-Ч,"ЕСР: 180006",,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
1800312001960,Бекасово-Центральное,Бекасово-Центральное,"Бекасово-Сортировочное, 240 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1950202001785,Белозерский,Белоозёрская,"63 км, Фаустово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
199106,Белокаменная,"ЕСР: 199110",,Г.МОСКВА,"Московская ж.д., Московско-Курское отд.",gdevagon.ru,
1991102000401,Белокаменная,,"Ростокино, Черкизово",Г.МОСКВА,"Московская ж.д.",,
1918292000106,Белопесоцкий,Белопесоцкий,"Кашира-Пассажирская, Акри","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1928022001765,"Белые Столбы","Белые Столбы","52 км, Востряково","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2381412000502,"Белый Раст","Белый Раст","109 км, 115 км","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
0607112005380,Березки-Дачные,Берёзки-Дачные,"Поварово 1, Подсолнечная","МОСКОВСКАЯ ОБЛАСТЬ","Октябрьская ж.д., Московское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
